gen,best,avg,worst,feasible,mutationRate,diversityIndex,p95Transit,p95Wait,p95Cost,maxHopsRef
20,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,1.6029780364155006,1.6029780364154984,1.6029780364155006,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.9940556405550938,22.041511281528155,113.1109324944347,1.0,0.06,0.30977463312369086,1315.75,1368.0,1035.2375000000002,8
2,2.9940556405550938,9.480087259766714,46.048339712402395,1.0,0.06,0.31202830188679365,1315.75,1368.0,1035.2375000000002,8
3,2.9940556405550938,4.356638971674291,20.967431311248546,1.0,0.06,0.18393605870020807,1315.75,1368.0,1035.2375000000002,8
4,2.9940556405550938,3.305617599368676,19.038191074944358,1.0,0.06,0.06485849056603787,1315.75,1368.0,1035.2375000000002,8
5,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
6,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
7,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
8,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.07264150943396226,1315.75,1368.0,1035.2375000000002,8
9,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.09559748427672957,1315.75,1368.0,1035.2375000000002,8
10,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.06,0.13962264150943396,1315.75,1368.0,1035.2375000000002,8
11,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.09559748427672957,1315.75,1368.0,1035.2375000000002,8
12,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.17099056603773585,1315.75,1368.0,1035.2375000000002,8
13,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.16069182389937106,1315.75,1368.0,1035.2375000000002,8
14,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.12885220125786165,1315.75,1368.0,1035.2375000000002,8
15,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.17099056603773585,1315.75,1368.0,1035.2375000000002,8
16,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
17,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.10683962264150944,1315.75,1368.0,1035.2375000000002,8
18,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
19,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
20,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.09,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
21,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.135,0.08419811320754716,1315.75,1368.0,1035.2375000000002,8
22,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.135,0.10683962264150944,1315.75,1368.0,1035.2375000000002,8
23,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.135,0.13962264150943396,1315.75,1368.0,1035.2375000000002,8
24,2.9940556405550938,2.994055640555087,2.9940556405550938,1.0,0.135,0.1179245283018868,1315.75,1368.0,1035.2375000000002,8
25,2.9940556405550938,5.891974725349344,41.558121857178975,1.0,0.135,0.19870283018867912,1315.75,1368.0,1035.2375000000002,8
1,2.7140684678808524,25.32511769244914,93.36504893519555,1.0,0.06,0.48590146750523167,1315.75,1368.0,1035.2375000000002,8
2,2.7140684678808524,11.087643719267415,56.95315955871005,1.0,0.06,0.31326370170710166,1315.75,1368.0,1035.2375000000002,8
3,2.7140684678808524,4.635842650367424,40.084366005274916,1.0,0.06,0.12462002096436212,1315.75,1368.0,1035.2375000000002,8
4,2.7140684678808524,2.8006242597323183,16.562995164115744,1.0,0.06,0.04300314465408805,1315.75,1368.0,1035.2375000000002,8
5,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.07327044025157232,1315.75,1368.0,1035.2375000000002,8
6,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.7140684678808524,4.931789775028857,34.51445677353293,1.0,0.135,0.12291666666666776,1315.75,1368.0,1035.2375000000002,8
1,2.7140684678808524,22.591799994743802,154.39358916228394,1.0,0.06,0.24524602293746547,1315.75,1368.0,1035.2375000000002,8
2,2.7140684678808524,11.149923594029868,55.504468980311714,1.0,0.06,0.2721305031446541,1315.75,1368.0,1035.2375000000002,8
3,2.7140684678808524,4.44716038172863,39.94843726645843,1.0,0.06,0.1528616352201263,1315.75,1368.0,1035.2375000000002,8
4,2.7140684678808524,2.9426595922152967,12.487822112092246,1.0,0.06,0.06517295597484296,1315.75,1368.0,1035.2375000000002,8
5,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.06139937106918239,1315.75,1368.0,1035.2375000000002,8
6,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
7,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0125,1315.75,1368.0,1035.2375000000002,8
8,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
12,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
13,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
14,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
15,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
16,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.04905660377358491,1315.75,1368.0,1035.2375000000002,8
17,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
18,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.07264150943396226,1315.75,1368.0,1035.2375000000002,8
19,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
20,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.7140684678808524,2.7651202190656257,10.882348657444918,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.7140684678808524,2.71406846788085,2.7140684678808524,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.980998594417069,22.958536012101142,95.45521699523334,1.0,0.06,0.42548043326344165,1315.75,1368.0,1035.2375000000002,8
2,2.980998594417069,11.216313675157132,58.56125857391857,1.0,0.06,0.2519457547169811,1315.75,1368.0,1035.2375000000002,8
3,2.980998594417069,5.753501773429298,31.676201872193364,1.0,0.06,0.1972877358490566,1315.75,1368.0,1035.2375000000002,8
4,2.980998594417069,3.8806891667371013,22.45128642989001,1.0,0.06,0.08595387840670844,1315.75,1368.0,1035.2375000000002,8
5,2.980998594417069,3.612657725771963,3.7466460263623924,1.0,0.06,0.29056603773584905,1315.75,1368.0,1035.2375000000002,8
6,2.980998594417069,3.493025314530505,3.7466460263623924,1.0,0.06,0.44583333333333336,1315.75,1368.0,1035.2375000000002,8
7,2.980998594417069,3.3255399387924656,3.7466460263623924,1.0,0.06,0.4981132075471698,1315.75,1368.0,1035.2375000000002,8
8,2.980998594417069,3.1197721914571623,3.7466460263623924,1.0,0.06,0.2986635220125786,1315.75,1368.0,1035.2375000000002,8
9,2.980998594417069,3.0049250766653666,3.7466460263623924,1.0,0.06,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
10,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,2.980998594417069,2.9953544837660497,3.7466460263623924,1.0,0.09,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
12,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.980998594417069,2.985783890866734,3.7466460263623924,1.0,0.135,0.0125,1315.75,1368.0,1035.2375000000002,8
22,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.980998594417069,2.9809985944170756,2.980998594417069,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,4.464469131787617,24.268256110756006,87.40651474160245,1.0,0.06,0.33859407756813376,1315.75,1368.0,1035.2375000000002,8
2,4.464469131787617,10.89214799214944,48.813304846425225,1.0,0.06,0.35106918238994234,1315.75,1368.0,1035.2375000000002,8
3,4.464469131787617,5.975531048748865,30.206785407243977,1.0,0.06,0.15375393081761007,1315.75,1368.0,1035.2375000000002,8
4,4.464469131787617,4.6781812141697,16.6919887356406,1.0,0.06,0.03309748427672968,1315.75,1368.0,1035.2375000000002,8
5,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
6,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,4.464469131787617,4.590557613213336,24.63862615990366,1.0,0.09,0.0125,1315.75,1368.0,1035.2375000000002,8
12,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,4.464469131787617,4.46446913178761,4.464469131787617,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
1,3.833886258122327,20.636751254794284,65.40331698673742,1.0,0.06,0.45538522012578614,1315.75,1368.0,1035.2375000000002,8
2,3.833886258122327,9.662815650621704,49.47851718670752,1.0,0.06,0.3105476939203398,1315.75,1368.0,1035.2375000000002,8
3,3.833886258122327,5.388649302021671,30.976605629878122,1.0,0.06,0.17342767295597483,1315.75,1368.0,1035.2375000000002,8
4,3.833886258122327,3.9669473959013253,16.53478328995259,1.0,0.06,0.04127358490566054,1315.75,1368.0,1035.2375000000002,8
5,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
6,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
7,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
8,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
9,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
10,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
11,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
12,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
13,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
14,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
15,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
16,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
17,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
18,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
19,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
20,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.09,0.0,1315.75,1368.0,1035.2375000000002,8
21,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
22,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
23,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
24,3.833886258122327,3.833886258122333,3.833886258122327,1.0,0.135,0.0,1315.75,1368.0,1035.2375000000002,8
25,3.4573130501862055,5.540384721722975,44.16102782668239,1.0,0.135,0.08626460017969559,1315.75,1368.0,1035.2375000000002,8
26,3.4573130501862055,3.8454088694646402,7.560370112572086,1.0,0.0945,0.07303459119496855,1315.75,1368.0,1035.2375000000002,8
27,3.4573130501862055,3.8150575977255263,3.833886258122327,1.0,0.0945,0.09559748427672957,1315.75,1368.0,1035.2375000000002,8
28,3.4573130501862055,3.777400276931914,3.833886258122327,1.0,0.0945,0.25660377358490566,1315.75,1368.0,1035.2375000000002,8
29,3.4573130501862055,3.7256214608406966,3.833886258122327,1.0,0.0945,0.41226415094339625,1315.75,1368.0,1035.2375000000002,8
30,3.4573130501862055,3.6432460716046684,3.833886258122327,1.0,0.0945,0.503066037735849,1315.75,1368.0,1035.2375000000002,8
31,3.4573130501862055,3.5538099347198404,3.833886258122327,1.0,0.0945,0.3835691823899371,1315.75,1368.0,1035.2375000000002,8
32,3.4573130501862055,3.473788128033412,3.833886258122327,1.0,0.0945,0.08419811320754716,1315.75,1368.0,1035.2375000000002,8
33,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
34,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
35,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
36,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
37,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
38,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
39,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
40,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
41,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
42,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
43,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
44,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
45,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
46,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.15,0.0,1315.75,1368.0,1035.2375000000002,8
47,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.15,0.0,1315.75,1368.0,1035.2375000000002,8
48,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.15,0.0,1315.75,1368.0,1035.2375000000002,8
49,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.15,0.0,1315.75,1368.0,1035.2375000000002,8
50,3.4573130501862055,3.457313050186206,3.4573130501862055,1.0,0.15,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.230608772365895,21.721676862308012,85.60858201639368,1.0,0.06,0.4235150244584114,1315.75,1368.0,1035.2375000000002,8
2,2.230608772365895,9.273501847673783,52.663596821479295,1.0,0.06,0.26155660377358375,1315.75,1368.0,1035.2375000000002,8
3,2.230608772365895,5.152454345498277,36.03882835680199,1.0,0.06,0.13518643306379005,1315.75,1368.0,1035.2375000000002,8
4,2.230608772365895,2.879858127002591,21.43558377604089,1.0,0.06,0.07883254716981132,1315.75,1368.0,1035.2375000000002,8
5,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.04905660377358491,1315.75,1368.0,1035.2375000000002,8
6,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
7,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.08419811320754716,1315.75,1368.0,1035.2375000000002,8
8,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
9,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.06092767295597484,1315.75,1368.0,1035.2375000000002,8
10,2.230608772365895,2.2306087723658883,2.230608772365895,1.0,0.06,0.07264150943396226,1315.75,1368.0,1035.2375000000002,8
11,2.184846997326984,2.2294647279899156,2.230608772365895,1.0,0.09,0.13105345911949687,1315.75,1368.0,1035.2375000000002,8
12,2.184846997326984,2.2268906281439773,2.230608772365895,1.0,0.063,0.19520440251572327,1315.75,1368.0,1035.2375000000002,8
13,2.184846997326984,2.221456417358108,2.230608772365895,1.0,0.063,0.3514937106918239,1315.75,1368.0,1035.2375000000002,8
14,2.184846997326984,2.216308217666231,2.230608772365895,1.0,0.063,0.457625786163522,1315.75,1368.0,1035.2375000000002,8
15,2.184846997326984,2.205725807188485,2.230608772365895,1.0,0.063,0.5049528301886792,1315.75,1368.0,1035.2375000000002,8
16,2.184846997326984,2.1939993523347656,2.230608772365895,1.0,0.063,0.3220125786163522,1315.75,1368.0,1035.2375000000002,8
17,2.184846997326984,2.188851152642889,2.230608772365895,1.0,0.063,0.16069182389937106,1315.75,1368.0,1035.2375000000002,8
18,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.063,0.0,1315.75,1368.0,1035.2375000000002,8
19,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.063,0.0,1315.75,1368.0,1035.2375000000002,8
20,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.063,0.0,1315.75,1368.0,1035.2375000000002,8
21,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.063,0.0,1315.75,1368.0,1035.2375000000002,8
22,2.184846997326984,2.2445418696820445,11.736026574136407,1.0,0.0945,0.0125,1315.75,1368.0,1035.2375000000002,8
23,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
24,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
25,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
26,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
27,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
28,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
29,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
30,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
31,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.0945,0.0,1315.75,1368.0,1035.2375000000002,8
32,2.184846997326984,2.3171217654641962,23.34880989928073,1.0,0.14175,0.0125,1315.75,1368.0,1035.2375000000002,8
33,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
34,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
35,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
36,2.184846997326984,2.1848469973269853,2.184846997326984,1.0,0.14175,0.0,1315.75,1368.0,1035.2375000000002,8
1,2.126880994769675,22.22240630602306,104.17626317060157,1.0,0.06,0.35353058890794975,1315.75,1368.0,1035.2375000000002,8
2,2.126880994769675,9.586667149237545,62.09053002507464,1.0,0.06,0.33680555555555114,1315.75,1368.0,1035.2375000000002,8
3,2.126880994769675,3.2300849243817966,30.869600622120167,1.0,0.06,0.12936320754716982,1315.75,1368.0,1035.2375000000002,8
4,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.03702830188679245,1315.75,1368.0,1035.2375000000002,8
5,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.024842767295597486,1315.75,1368.0,1035.2375000000002,8
6,2.126880994769675,2.126880994769676,2.126880994769675,1.0,0.06,0.0,1315.75,1368.0,1035.2375000000002,8
